timestamp,neighbor_id,rssi,energy_consumption
11831,103,-83,238.125
11831,57,-82,238.125
11831,139,-69,238.125
11831,138,-78,238.125
11831,74,-71,238.125
11832,42,-74,238.125
11832,103,-83,238.125
11832,57,-82,238.125
11832,139,-69,238.125
11832,138,-78,238.125
11832,74,-71,238.125
11833,42,-74,238.125
11833,103,-83,238.125
11833,57,-82,238.125
11833,139,-69,238.125
11833,138,-78,238.125
11833,74,-71,238.125
11834,42,-74,238.594
11834,103,-83,238.594
11834,57,-82,238.594
11834,139,-69,238.594
11834,138,-78,238.594
11834,74,-71,238.594
11835,42,-74,238.125
11835,103,-82,238.125
11835,57,-82,238.125
11835,139,-69,238.125
11835,138,-78,238.125
11835,74,-71,238.125
11836,42,-74,238.125
11836,103,-81,238.125
11836,57,-82,238.125
11836,139,-69,238.125
11836,138,-78,238.125
11836,74,-71,238.125
11837,42,-74,238.125
11837,103,-81,238.125
11837,57,-82,238.125
11837,139,-69,238.125
11837,138,-78,238.125
11837,74,-71,238.125
11838,42,-74,238.125
11838,103,-81,238.125
11838,57,-82,238.125
11838,139,-69,238.125
11838,138,-78,238.125
11838,74,-71,238.125
11839,42,-74,238.125
11839,103,-81,238.125
11839,57,-82,238.125
11839,139,-69,238.125
11839,138,-78,238.125
11839,74,-71,238.125
11840,42,-74,238.125
11840,103,-81,238.125
11840,57,-82,238.125
11840,139,-69,238.125
11840,138,-78,238.125
11840,74,-71,238.125
11841,42,-74,238.125
11841,103,-81,238.125
11841,57,-82,238.125
11841,139,-69,238.125
11841,138,-78,238.125
11841,74,-71,238.125
11842,42,-74,238.594
11842,103,-81,238.594
11842,57,-82,238.594
11842,139,-69,238.594
11842,138,-78,238.594
11842,74,-71,238.594
11843,42,-74,238.125
11843,103,-81,238.125
11843,57,-82,238.125
11843,139,-69,238.125
11843,138,-78,238.125
11843,74,-71,238.125
11844,42,-74,238.594
11844,103,-81,238.594
11844,57,-82,238.594
11844,139,-69,238.594
11844,138,-78,238.594
11844,74,-71,238.594
11845,42,-74,238.125
11845,103,-81,238.125
11845,57,-82,238.125
11845,139,-69,238.125
11845,138,-78,238.125
11845,74,-71,238.125
11846,42,-74,238.594
11846,103,-81,238.594
11846,57,-82,238.594
11846,139,-69,238.594
11846,138,-78,238.594
11846,74,-71,238.594
11847,42,-74,238.594
11847,103,-81,238.594
11847,57,-82,238.594
11847,139,-69,238.594
11847,138,-78,238.594
11847,74,-71,238.594
11848,42,-74,239.062
11848,103,-81,239.062
11848,57,-82,239.062
11848,139,-69,239.062
11848,138,-78,239.062
11848,74,-71,239.062
11849,42,-74,238.594
11849,103,-81,238.594
11849,57,-82,238.594
11849,139,-69,238.594
11849,138,-78,238.594
11849,74,-71,238.594
11850,42,-74,239.062
11850,103,-81,239.062
11850,57,-82,239.062
11850,139,-69,239.062
11850,138,-78,239.062
11850,74,-71,239.062
11851,42,-74,238.594
11851,103,-81,238.594
11851,57,-82,238.594
11851,139,-69,238.594
11851,138,-78,238.594
11851,74,-71,238.594
11852,42,-74,238.594
11852,103,-81,238.594
11852,57,-82,238.594
11852,139,-69,238.594
11852,138,-78,238.594
11852,74,-71,238.594
11853,42,-74,238.125
11853,103,-81,238.125
11853,57,-82,238.125
11853,139,-69,238.125
11853,138,-78,238.125
11853,74,-71,238.125
11854,42,-74,238.125
11854,103,-81,238.125
11854,57,-82,238.125
11854,139,-69,238.125
11854,138,-78,238.125
11854,74,-71,238.125
11855,42,-74,238.125
11855,103,-81,238.125
11855,57,-82,238.125
11855,139,-69,238.125
11855,138,-78,238.125
11855,74,-71,238.125
11856,42,-74,238.125
11856,103,-81,238.125
11856,57,-82,238.125
11856,139,-69,238.125
11856,138,-78,238.125
11856,74,-71,238.125
11857,42,-74,238.125
11857,103,-81,238.125
11857,57,-82,238.125
11857,139,-69,238.125
11857,138,-78,238.125
11857,74,-71,238.125
11858,42,-74,238.125
11858,103,-81,238.125
11858,57,-82,238.125
11858,139,-69,238.125
11858,138,-78,238.125
11858,74,-71,238.125
11859,42,-74,238.125
11859,103,-81,238.125
11859,57,-82,238.125
11859,139,-69,238.125
11859,138,-78,238.125
11859,74,-71,238.125
11860,42,-74,238.125
11860,103,-81,238.125
11860,57,-82,238.125
11860,139,-69,238.125
11860,138,-78,238.125
11860,74,-71,238.125
11861,42,-74,238.125
11861,103,-81,238.125
11861,57,-82,238.125
11861,139,-69,238.125
11861,138,-78,238.125
11861,74,-71,238.125
11862,42,-74,238.594
11862,103,-81,238.594
11862,57,-82,238.594
11862,139,-69,238.594
11862,138,-78,238.594
11862,74,-71,238.594
11863,42,-74,238.125
11863,103,-81,238.125
11863,57,-82,238.125
11863,139,-69,238.125
11863,138,-78,238.125
11863,74,-71,238.125
11864,42,-74,238.594
11864,103,-81,238.594
11864,57,-82,238.594
11864,139,-69,238.594
11864,138,-78,238.594
11864,74,-71,238.594
11865,42,-74,238.594
11865,103,-81,238.594
11865,57,-82,238.594
11865,139,-69,238.594
11865,138,-78,238.594
11865,74,-71,238.594
11866,42,-74,238.594
11866,103,-81,238.594
11866,57,-82,238.594
11866,139,-69,238.594
11866,138,-78,238.594
11866,74,-71,238.594
11867,42,-74,238.594
11867,103,-81,238.594
11867,57,-82,238.594
11867,139,-69,238.594
11867,138,-78,238.594
11867,74,-71,238.594
11868,42,-74,238.594
11868,103,-81,238.594
11868,57,-82,238.594
11868,139,-69,238.594
11868,138,-78,238.594
11868,74,-71,238.594
11869,42,-74,239.062
11869,103,-81,239.062
11869,57,-82,239.062
11869,139,-69,239.062
11869,138,-78,239.062
11869,74,-71,239.062
11870,42,-74,239.062
11870,103,-81,239.062
11870,57,-82,239.062
11870,139,-69,239.062
11870,138,-78,239.062
11870,74,-71,239.062
11871,42,-74,238.594
11871,103,-81,238.594
11871,57,-82,238.594
11871,139,-69,238.594
11871,138,-78,238.594
11871,74,-71,238.594
11872,42,-74,239.062
11872,103,-81,239.062
11872,57,-82,239.062
11872,139,-69,239.062
11872,138,-78,239.062
11872,74,-71,239.062
11873,42,-74,238.594
11873,103,-81,238.594
11873,57,-82,238.594
11873,139,-69,238.594
11873,138,-78,238.594
11873,74,-71,238.594
11874,42,-74,238.594
11874,103,-81,238.594
11874,57,-82,238.594
11874,139,-69,238.594
11874,138,-78,238.594
11874,74,-71,238.594
11875,42,-74,238.594
11875,103,-80,238.594
11875,57,-82,238.594
11875,139,-69,238.594
11875,138,-78,238.594
11875,74,-71,238.594
11876,42,-74,238.125
11876,103,-80,238.125
11876,57,-82,238.125
11876,139,-69,238.125
11876,138,-78,238.125
11876,74,-71,238.125
11877,42,-74,238.125
11877,103,-80,238.125
11877,57,-82,238.125
11877,139,-69,238.125
11877,138,-78,238.125
11877,74,-71,238.125
11878,42,-74,238.125
11878,103,-80,238.125
11878,57,-82,238.125
11878,139,-69,238.125
11878,138,-78,238.125
11878,74,-71,238.125
11879,42,-74,238.125
11879,103,-81,238.125
11879,57,-82,238.125
11879,139,-69,238.125
11879,138,-78,238.125
11879,74,-71,238.125
11880,42,-74,238.125
11880,103,-81,238.125
11880,57,-82,238.125
11880,139,-69,238.125
11880,138,-78,238.125
11880,74,-71,238.125
11881,42,-74,238.125
11881,103,-81,238.125
11881,57,-82,238.125
11881,139,-69,238.125
11881,138,-78,238.125
11881,74,-71,238.125
11882,42,-74,238.125
11882,103,-81,238.125
11882,57,-82,238.125
11882,139,-69,238.125
11882,138,-78,238.125
11882,74,-71,238.125
11883,42,-74,238.125
11883,103,-81,238.125
11883,57,-82,238.125
11883,139,-69,238.125
11883,138,-78,238.125
11883,74,-71,238.125
11884,42,-74,238.125
11884,103,-82,238.125
11884,57,-82,238.125
11884,139,-69,238.125
11884,138,-78,238.125
11884,74,-71,238.125
11885,42,-74,238.125
11885,103,-82,238.125
11885,57,-82,238.125
11885,139,-69,238.125
11885,138,-78,238.125
11885,74,-71,238.125
