timestamp,neighbor_id,rssi,energy_consumption
3963,211,-88,243.75
3963,57,-77,243.75
3964,103,-79,243.75
3964,211,-88,243.75
3964,57,-77,243.75
3965,103,-79,244.688
3965,211,-88,244.688
3965,57,-77,244.688
3966,103,-79,243.75
3966,211,-88,243.75
3966,57,-77,243.75
3967,103,-79,243.75
3967,211,-88,243.75
3967,57,-77,243.75
3968,103,-79,244.219
3968,211,-88,244.219
3968,57,-77,244.219
3969,103,-79,244.688
3969,211,-88,244.688
3969,57,-77,244.688
3970,103,-79,244.219
3970,211,-88,244.219
3970,57,-77,244.219
3971,103,-79,243.75
3971,211,-88,243.75
3971,57,-77,243.75
3972,103,-79,244.688
3972,211,-88,244.688
3972,57,-77,244.688
3973,103,-79,244.219
3973,211,-88,244.219
3973,57,-77,244.219
3974,103,-79,243.75
3974,211,-88,243.75
3974,57,-77,243.75
3975,103,-79,243.75
3975,211,-88,243.75
3975,57,-77,243.75
3976,103,-79,244.688
3976,211,-88,244.688
3976,57,-77,244.688
3977,103,-79,244.219
3977,211,-88,244.219
3977,57,-77,244.219
3978,103,-79,243.75
3978,211,-88,243.75
3978,57,-77,243.75
3979,103,-79,244.219
3979,211,-88,244.219
3979,57,-77,244.219
3980,103,-79,244.688
3980,211,-88,244.688
3980,57,-77,244.688
3981,103,-79,243.75
3981,211,-88,243.75
3981,57,-77,243.75
3982,103,-79,243.75
3982,211,-88,243.75
3982,57,-77,243.75
3983,103,-79,244.219
3983,211,-88,244.219
3983,57,-77,244.219
3984,103,-79,244.688
3984,211,-88,244.688
3984,57,-77,244.688
3985,103,-79,244.219
3985,211,-88,244.219
3985,57,-77,244.219
3986,103,-79,243.75
3986,211,-88,243.75
3986,57,-77,243.75
3987,103,-79,244.688
3987,211,-88,244.688
3987,57,-77,244.688
3988,103,-79,244.688
3988,211,-88,244.688
3988,57,-77,244.688
3989,103,-79,243.75
3989,211,-88,243.75
3989,57,-77,243.75
3990,103,-79,243.75
3990,211,-88,243.75
3990,57,-77,243.75
3991,103,-79,244.688
3991,211,-88,244.688
3991,57,-77,244.688
3992,103,-79,243.75
3992,211,-88,243.75
3992,57,-77,243.75
3993,103,-79,243.75
3993,211,-88,243.75
3993,57,-77,243.75
3994,103,-79,244.219
3994,211,-88,244.219
3994,57,-77,244.219
3995,103,-79,244.219
3995,211,-88,244.219
3995,57,-77,244.219
3996,103,-79,243.75
3996,211,-88,243.75
3996,57,-77,243.75
3997,103,-79,244.219
3997,211,-88,244.219
3997,57,-77,244.219
3998,103,-79,244.219
3998,211,-88,244.219
3998,57,-77,244.219
3999,103,-79,244.688
3999,211,-88,244.688
3999,57,-77,244.688
4000,103,-79,243.75
4000,211,-88,243.75
4000,57,-77,243.75
4001,103,-79,244.219
4001,211,-88,244.219
4001,57,-77,244.219
4002,103,-79,244.688
4002,211,-88,244.688
4002,57,-77,244.688
4003,103,-79,244.219
4003,211,-88,244.219
4003,57,-77,244.219
4004,103,-79,243.75
4004,211,-88,243.75
4004,57,-77,243.75
4005,103,-79,244.219
4005,211,-88,244.219
4005,57,-77,244.219
4006,103,-79,244.219
4006,211,-88,244.219
4006,57,-77,244.219
4007,103,-79,243.75
4007,211,-88,243.75
4007,57,-77,243.75
4008,103,-79,243.75
4008,211,-88,243.75
4008,57,-77,243.75
4009,103,-79,244.219
4009,211,-88,244.219
4009,57,-77,244.219
4010,103,-79,244.219
4010,211,-88,244.219
4010,57,-77,244.219
4011,103,-79,244.219
4011,211,-88,244.219
4011,57,-77,244.219
4012,103,-79,244.219
4012,211,-88,244.219
4012,57,-77,244.219
4013,103,-79,244.688
4013,211,-88,244.688
4013,57,-77,244.688
4014,103,-79,244.219
4014,211,-88,244.219
4014,57,-77,244.219
4015,103,-79,243.75
4015,211,-88,243.75
4015,57,-77,243.75
4016,103,-79,244.219
4016,211,-88,244.219
4016,57,-77,244.219
4017,103,-79,244.219
4017,211,-88,244.219
4017,57,-77,244.219
4018,103,-79,244.219
4018,211,-88,244.219
4018,57,-77,244.219
4019,103,-79,243.75
4019,211,-88,243.75
4019,57,-77,243.75
4020,103,-79,244.219
4020,211,-88,244.219
4020,57,-77,244.219
4021,103,-79,244.219
4021,211,-88,244.219
4021,57,-77,244.219
4022,103,-79,243.75
4022,211,-88,243.75
4022,57,-77,243.75
4023,103,-79,244.219
4023,211,-88,244.219
4023,57,-77,244.219
4024,103,-79,244.688
4024,211,-88,244.688
4024,57,-77,244.688
4025,103,-79,244.219
4025,211,-88,244.219
4025,57,-77,244.219
4026,103,-79,243.75
4026,211,-88,243.75
4026,57,-77,243.75
4027,103,-79,244.219
4027,211,-88,244.219
4027,57,-77,244.219
4028,103,-79,244.688
4028,211,-88,244.688
4028,57,-77,244.688
4029,103,-79,243.75
4029,211,-88,243.75
4029,57,-77,243.75
4030,103,-79,243.75
4030,211,-88,243.75
4030,57,-77,243.75
4031,103,-79,244.688
4031,211,-88,244.688
4031,57,-77,244.688
4032,103,-79,244.219
4032,211,-88,244.219
4032,57,-77,244.219
4033,103,-79,243.75
4033,211,-88,243.75
4033,57,-77,243.75
4034,103,-79,243.75
4034,211,-88,243.75
4034,57,-77,243.75
4035,103,-79,244.688
4035,211,-88,244.688
4035,57,-77,244.688
4036,103,-79,243.75
4036,211,-88,243.75
4036,57,-77,243.75
4037,103,-79,243.75
4037,211,-88,243.75
4037,57,-77,243.75
4038,103,-79,244.219
4038,211,-88,244.219
4038,57,-77,244.219
4039,103,-79,244.688
4039,211,-88,244.688
4039,57,-77,244.688
4040,103,-79,243.75
4040,211,-88,243.75
4040,57,-77,243.75
4041,103,-79,243.75
4041,211,-88,243.75
4041,57,-77,243.75
4042,103,-79,244.219
4042,211,-88,244.219
4042,57,-77,244.219
4043,103,-79,244.688
4043,211,-88,244.688
4043,57,-77,244.688
4044,103,-79,243.75
4044,211,-88,243.75
4044,57,-77,243.75
4045,103,-79,244.219
4045,211,-88,244.219
4045,57,-77,244.219
4046,103,-79,244.688
4046,211,-88,244.688
4046,57,-77,244.688
4047,103,-79,243.75
4047,211,-88,243.75
4047,57,-77,243.75
4048,103,-79,243.75
4048,211,-88,243.75
4048,57,-77,243.75
4049,103,-79,244.688
4049,211,-88,244.688
4049,57,-77,244.688
4050,103,-79,244.219
4050,211,-88,244.219
4050,57,-77,244.219
4051,103,-79,243.75
4051,211,-88,243.75
4051,57,-77,243.75
4052,103,-79,244.688
4052,211,-88,244.688
4052,57,-77,244.688
4053,103,-79,244.219
4053,211,-88,244.219
4053,57,-77,244.219
4054,103,-79,243.75
4054,211,-88,243.75
4054,57,-77,243.75
4055,103,-79,243.75
4055,211,-88,243.75
4055,57,-77,243.75
4056,103,-79,244.688
4056,211,-88,244.688
4056,57,-77,244.688
4057,103,-79,244.219
4057,211,-88,244.219
4057,57,-77,244.219
4058,103,-79,243.75
4058,211,-88,243.75
4058,57,-77,243.75
4059,103,-79,244.219
4059,211,-88,244.219
4059,57,-77,244.219
4060,103,-79,244.688
4060,211,-88,244.688
4060,57,-77,244.688
4061,103,-79,243.75
4061,211,-88,243.75
4061,57,-77,243.75
4062,103,-79,244.688
4062,211,-88,244.688
4062,57,-77,244.688
4063,103,-79,244.688
4063,211,-88,244.688
4063,57,-77,244.688
4064,103,-79,244.219
4064,211,-88,244.219
4064,57,-77,244.219
4065,103,-79,243.75
4065,211,-88,243.75
4065,57,-77,243.75
4066,103,-79,244.688
4066,211,-88,244.688
4066,57,-77,244.688
4067,103,-79,243.75
4067,211,-88,243.75
4067,57,-77,243.75
4068,103,-79,243.75
4068,211,-88,243.75
4068,57,-77,243.75
4069,103,-79,244.219
4069,211,-88,244.219
4069,57,-77,244.219
4070,103,-79,244.688
4070,211,-88,244.688
4070,57,-77,244.688
4071,103,-79,243.75
4071,211,-88,243.75
4071,57,-77,243.75
4072,103,-79,244.219
4072,211,-88,244.219
4072,57,-77,244.219
4073,103,-79,244.688
4073,211,-88,244.688
4073,57,-77,244.688
4074,103,-79,244.219
4074,211,-88,244.219
4074,57,-77,244.219
4075,103,-79,243.75
4075,211,-88,243.75
4075,57,-77,243.75
4076,103,-79,244.219
4076,211,-88,244.219
4076,57,-77,244.219
4077,103,-79,244.219
4077,211,-88,244.219
4077,57,-77,244.219
4078,103,-79,243.75
4078,211,-88,243.75
4078,57,-77,243.75
4079,103,-79,244.688
4079,211,-88,244.688
4079,57,-77,244.688
